id,национальность
1310948,Русские
1311294,Русские
1312037,Русские
1312119,Татары
1312392,Немцы
1312906,Русские
1312979,Русские
1313187,Евреи
1313188,Евреи
1313191,Евреи
1313225,Русские
1313252,Украинцы
1313253,Русские
1313257,Финны
1313285,Русские
1313323,Русские
1313355,Китайцы
1313357,Китайцы
1313365,Китайцы
1313379,Русские
1313414,Русские
1313500,Китайцы
1313511,Русские
1313581,Эстонцы
1313649,Русские
1313686,Русские
1313703,Русские
1313722,Русские
1313723,Русские
1313768,Русские
1313798,Китайцы
1313799,Китайцы
1313800,Китайцы
1313801,Китайцы
1314010,Эстонцы
1314013,Китайцы
1314097,Русские
1314146,Русские
1314190,Поляки
1314250,Японцы
1314272,Японцы
1314280,Японцы
1314282,Японцы
1314364,Русские
1314416,Украинцы
1314573,Русские
1314583,Русские
1314693,Русские
1314695,Русские
1314708,Русские
1314710,Русские
1314774,Русские
1314803,Мордва
1314845,Русские
1314951,Русские
1315072,Украинцы
1315078,Поляки
1315118,Русские
1315297,Русские
1315304,Русские
1315348,Китайцы
1315441,Русские
1315468,Ороки
1315469,Японцы
1315470,Ороки
1315471,Японцы
1315486,Японцы
1315489,Японцы
1315543,Армяне
1315660,Русские
1315662,нет данных
1315666,Корейцы
1315667,Корейцы
1315670,Корейцы
1315672,Корейцы
1315720,Русские
1315740,Ороки
1315741,Ороки
1315742,Ороки
1315767,Китайцы
1315811,Русские
1315824,Японцы
1315970,Русские
1316064,Поляки
1316091,Русские
1316126,Татары
1316151,Русские
1316164,Русские
1316171,Русские
1316235,Украинцы
1316362,Русские
1316363,Русские
1316371,Русские
1316481,Украинцы
1316487,Украинцы
1316611,Русские
1316629,Русские
1316636,Русские
1316851,Евреи
1316894,Немцы
1316904,Русские
1316919,Мордва
1317092,Русские
1317172,Белорусы
1317174,Белорусы
1317177,Поляки
1317180,Украинцы
1317232,Русские
1317289,Русские
1317313,Украинцы
1317390,Поляки
1317476,Украинцы
1317489,Украинцы
1317509,Евреи
1317542,Русские
1317543,Русские
1317565,Русские
1317690,Немцы
1317695,Евреи
1317811,Евреи
1317826,Русские
1317935,Русские
1317981,Русские
1318036,Поляки
1318037,Поляки
1318050,Русские
1318171,Поляки
1318246,Русские
1318300,Японцы
1318322,Русские
1318388,Русские
1318403,Русские
1318474,Русские
1318480,нет данных
1318481,Русские
1318491,нет данных
1318568,Евреи
1318576,Русские
1318583,Русские
1318629,Русские
1318803,Русские
1318871,Украинцы
1318943,Русские
1319152,Русские
1319190,Русские
1319193,Русские
1319273,Русские
1319309,Украинцы
1319353,Русские
1319459,Русские
1319513,Русские
1319730,Корейцы
1319735,Корейцы
1319745,Японцы
1319756,Корейцы
1319931,Русские
1320020,Чуваши
1320042,Японцы
1320045,Корейцы
1320188,Украинцы
1320259,Русские
1320293,Русские
1320336,Русские
1320347,Русские
1320371,Русские
1320389,Русские
1320466,Русские
1320487,Украинцы
1320492,Русские
1320515,Русские
1320546,Русские
1320606,Русские
1320789,Украинцы
1320837,Русские
1320901,Русские
1320945,Русские
1320986,Русские
1321168,Русские
1321462,Русские
1321942,Русские
1321943,Русские
1321954,Русские
1321977,Русские
1322045,Русские
1322069,Русские
1322112,Русские
1322213,Русские
1322306,Русские
1322334,нет данных
1322376,Китайцы
1322377,Китайцы
1322419,Японцы
1322428,Евреи
1322440,Русские
1322604,Китайцы
1322606,Китайцы
1322622,Поляки
1322858,Украинцы
1322941,Русские
1323057,Евреи
1323094,Русские
1323149,Русские
1323180,Русские
1323266,Русские
1323356,Русские
1323436,Поляки
1323608,Русские
1323609,Русские
1323610,Русские
1323611,Русские
1323701,Русские
1323782,Русские
1323799,Русские
1323839,Украинцы
1323846,Евреи
1323854,Русские
1323862,Русские
1323872,Украинцы
1323905,Украинцы
1323992,Евреи
1323996,Эвенки
1324026,Японцы
1324128,Русские
1324166,Украинцы
1324343,Русские
1324360,Русские
1324365,Русские
1324402,Русские
1324571,Японцы
1324616,Эстонцы
1325299,Русские
1325323,Китайцы
1325325,Китайцы
1325396,Украинцы
1325410,нет данных
1325411,Корейцы
1325650,Русские
1325655,Русские
1325723,Русские
1325735,Русские
1325854,Русские
1325938,Украинцы
1325946,Русские
1325983,Русские
1326018,Русские
1326057,Русские
1326099,Русские
1326166,Русские
1326175,Русские
1326181,Русские
1326189,Русские
1326285,Русские
1326290,Русские
1326324,Русские
1326333,Русские
1326338,Русские
1326386,Эвены
1326418,Японцы
1326419,Ороки
1326432,Армяне
1326450,Русские
1326480,Евреи
1326523,Русские
1326528,Русские
1326547,Русские
1326575,Русские
1326615,Русские
1326632,Украинцы
1326695,Японцы
1326710,Поляки
1326745,Русские
1326786,Русские
1327114,Латыши
1327213,Японцы
1327214,Японцы
1327249,Русские
1327259,Русские
1327261,Русские
1327320,Русские
1327321,Русские
1327399,Русские
1327400,Евреи
1327422,Японцы
1327478,Русские
1327587,Украинцы
1327590,Украинцы
1327618,Русские
1327647,Русские
1327664,Немцы
1327688,Русские
1327700,Русские
1327718,Русские
1327731,Немцы
1327738,Русские
1327740,Русские
1327821,Русские
1327823,Русские
1327824,Украинцы
1328029,Русские
1328041,Русские
1328067,Русские
1328106,Русские
1328138,Русские
1328289,Русские
1328291,Русские
1328299,Украинцы
1328376,Нанайцы
1328388,Евреи
1328426,Японцы
1328499,Японцы
1328501,Японцы
1328502,Японцы
1328741,Русские
1328747,Русские
1328752,Евреи
1328765,Русские
1328837,Русские
1328857,Русские
1328867,Русские
1328879,Русские
1328927,Русские
1328954,Украинцы
1328982,Русские
1329039,Русские
1329045,Русские
1329097,Русские
1329249,Русские
1329300,Русские
1329335,Русские
1329444,Русские
1329448,Русские
1329646,Украинцы
1329653,Японцы
1329677,Эвенки
1329686,Евреи
1329774,Русские
1329777,Русские
1329792,Украинцы
1329795,Украинцы
1329808,Русские
1329814,Русские
1329838,Мордва
1329910,Русские
1329959,Русские
1329999,Русские
1330056,Русские
1330152,Немцы
1330156,Русские
1330210,Русские
1330211,Русские
1330219,Русские
1330221,Русские
1330224,Русские
1330247,Русские
1330248,Русские
1330249,Русские
1330367,Русские
1330424,Русские
1330628,Украинцы
1330654,Русские
1330780,Русские
1330812,Украинцы
1330893,Евреи
1330902,Немцы
